insti_ID,nirf_year,domain,fin_year,library,equipment,workshops,studios,capital_assets,salaries,maintenance,seminars,research_amount,consultancy_amount,sponsored_projects,funding_agencies
IR-M-S-156,2025,Management,2023-24,5306271.0,5102902.0,56741966.0,,,268377509.0,407303938.0,56741966.0,14414000.0,4552868.0,8.0,8.0
IR-M-S-156,2025,Management,2022-23,12452270.0,5132256.0,52274968.0,,,213244048.0,242837395.0,52274968.0,5609042.0,5845408.0,7.0,5.0
IR-M-S-156,2025,Management,2021-22,8710302.0,5055721.0,16452503.0,,,242111973.0,242287604.0,16452503.0,5710725.0,4994445.0,4.0,4.0
IR-M-I-1064,2025,Management,2023-24,9059362.0,1611080.0,17155631.0,,,439181515.0,230271379.0,17155631.0,1700000.0,0.0,3.0,1.0
IR-M-I-1064,2025,Management,2022-23,9720915.0,3642080.0,8026449.0,,,350083029.0,388144823.0,8026449.0,450000.0,40000.0,2.0,2.0
IR-M-I-1064,2025,Management,2021-22,20940156.0,11357557.0,3903751.0,,,318336721.0,283595018.0,3903751.0,425000.0,180000.0,1.0,1.0
IR-M-S-3283,2025,Management,2023-24,183300000.0,7400000.0,24000000.0,,,163500000.0,164200000.0,24000000.0,747000.0,250000.0,2.0,2.0
IR-M-S-3283,2025,Management,2022-23,6828000.0,10597000.0,16830000.0,,,141173000.0,139020000.0,16830000.0,394000.0,483000.0,2.0,2.0
IR-M-S-3283,2025,Management,2021-22,13528700.0,4234000.0,4339000.0,,,124204000.0,109359000.0,4339000.0,0.0,0.0,0.0,0.0
IR-M-I-1408,2025,Management,2023-24,32152363.0,1061478.0,3734485.0,,,127921469.0,238015310.0,3734485.0,18555143.0,3424396.0,2.0,2.0
IR-M-I-1408,2025,Management,2022-23,7750305.0,1773176.0,4796916.0,,,124045876.0,180979693.0,4796916.0,9082421.0,1768425.0,3.0,3.0
IR-M-I-1408,2025,Management,2021-22,1973193.0,2323518.0,2067401.0,,,111768598.0,73713084.0,2067401.0,275423.0,630000.0,2.0,2.0
IR-M-S-87,2025,Management,2023-24,90579477.0,11854559.0,19077691.0,,,386976183.0,350031829.0,19077691.0,6179009.0,20269744.0,7.0,7.0
IR-M-S-87,2025,Management,2022-23,29358694.0,13235651.0,7443337.0,,,346315771.0,120625926.0,7443337.0,29983200.0,11876256.0,11.0,10.0
IR-M-S-87,2025,Management,2021-22,57154422.0,12852410.0,6663237.0,,,300838151.0,128767972.0,6663237.0,4159133.0,6609982.0,4.0,4.0
IR-M-U-0379,2025,Management,2023-24,20883079.0,6156888.0,722649.0,,,123945441.0,319342413.0,722649.0,0.0,20390894.0,0.0,0.0
IR-M-U-0379,2025,Management,2022-23,17621059.0,7741361.0,479809.0,,,135984787.0,149492623.0,479809.0,0.0,14426309.0,0.0,0.0
IR-M-U-0379,2025,Management,2021-22,5114005.0,2801781.0,231143.0,,,91054515.0,55493332.0,231143.0,0.0,19501223.0,0.0,0.0
IR-M-U-0715,2025,Management,2023-24,20704310.0,12222146.0,2659219.0,,,197816225.0,60336595.0,2659219.0,1317900.0,5962828.0,3.0,3.0
IR-M-U-0715,2025,Management,2022-23,356156023.0,4024505.0,3664556.0,,,179001787.0,46648629.0,3664556.0,469800.0,2432168.0,4.0,3.0
IR-M-U-0715,2025,Management,2021-22,11780481.0,3094351.0,54400.0,,,195563943.0,25039824.0,54400.0,0.0,6347606.0,0.0,0.0
IR-M-I-1480,2025,Management,2023-24,16993556.0,9810306.0,6540272.0,,,116578269.0,93229786.0,6540272.0,0.0,572595.0,0.0,0.0
IR-M-I-1480,2025,Management,2022-23,8650522.0,6687956.0,3906073.0,,,96649071.0,79037622.0,3906073.0,0.0,1797757.0,0.0,0.0
IR-M-I-1480,2025,Management,2021-22,6266702.0,6128918.0,3382705.0,,,93501452.0,58644767.0,3382705.0,0.0,937620.0,0.0,0.0
IR-M-U-0012,2025,Management,2023-24,,,,,,1105807834.0,489820428.0,8331153.0,5381548.0,6941103.0,7.0,3.0
IR-M-U-0012,2025,Management,2022-23,,,,,,888450225.0,445736764.0,1860077.0,7059440.0,7762420.0,3.0,3.0
IR-M-U-0012,2025,Management,2021-22,,,,,,765456620.0,262947764.0,5849287.0,3000000.0,9135503.0,5.0,5.0
IR-M-U-0205,2025,Management,2023-24,7881227.0,12153475.0,1953139.0,,,116489507.0,90107482.0,1953139.0,9228664.0,0.0,14.0,8.0
IR-M-U-0205,2025,Management,2022-23,5721985.0,24902268.0,1187395.0,,,100618290.0,55433930.0,1187395.0,4802457.0,0.0,11.0,7.0
IR-M-U-0205,2025,Management,2021-22,8128727.0,17753741.0,586598.0,,,90341660.0,52368715.0,586598.0,5248872.0,325620.0,7.0,4.0
IR-M-U-0497,2025,Management,2023-24,43652194.0,3792292.0,9343227.0,,,471319571.0,951283413.0,9343227.0,2904954.0,106221521.0,4.0,4.0
IR-M-U-0497,2025,Management,2022-23,18516710.0,567333.0,4339301.0,,,290132846.0,123611573.0,4339301.0,2412195.0,45173437.0,2.0,2.0
IR-M-U-0497,2025,Management,2021-22,4101884.0,662421.0,1125510.0,,,278233157.0,57921101.0,1125510.0,669300.0,32880718.0,2.0,2.0
IR-M-S-17295,2025,Management,2023-24,,,,,,197700819.0,96595559.0,2116900.0,568800.0,1860000.0,2.0,2.0
IR-M-S-17295,2025,Management,2022-23,,,,,,170320372.0,113568029.0,1232736.0,1633600.0,387000.0,3.0,3.0
IR-M-S-17295,2025,Management,2021-22,,,,,,124241335.0,65445346.0,11923.0,65600.0,3368098.0,1.0,1.0
IR-M-S-15911,2025,Management,2023-24,124206936.0,15118588.0,3754582.0,,,156421469.0,439831674.0,3754582.0,5902650.0,118000.0,8.0,5.0
IR-M-S-15911,2025,Management,2022-23,32390148.0,7833152.0,4085094.0,,,104981734.0,158143190.0,4085094.0,640000.0,0.0,1.0,1.0
IR-M-S-15911,2025,Management,2021-22,12451539.0,1602831.0,978832.0,,,58005801.0,131627405.0,978832.0,0.0,0.0,0.0,0.0
IR-M-U-0555,2025,Management,2023-24,7885595.0,4837684.0,0.0,,,98365280.0,137086172.0,0.0,280000.0,7410303.0,2.0,2.0
IR-M-U-0555,2025,Management,2022-23,3248763.0,3293418.0,1817308.0,,,78180926.0,298230492.0,1817308.0,0.0,4350000.0,0.0,0.0
IR-M-U-0555,2025,Management,2021-22,1500000.0,800000.0,1553000.0,,,43309200.0,194966622.0,1553000.0,0.0,0.0,0.0,0.0
IR-M-U-0146,2025,Management,2023-24,143914108.0,0.0,4632465.0,,,236980355.0,230582635.0,4632465.0,5768633.0,191211.0,3.0,2.0
IR-M-U-0146,2025,Management,2022-23,83623819.0,0.0,2402308.0,,,185786861.0,125616402.0,2402308.0,1681469.0,772620.0,1.0,1.0
IR-M-U-0146,2025,Management,2021-22,41575185.0,0.0,4301017.0,,,157778857.0,85889927.0,4301017.0,6082818.0,354597.0,5.0,4.0
IR-M-S-92,2025,Management,2023-24,,,,,,243945046.0,216847968.0,6470267.0,33416111.0,58536133.0,6.0,5.0
IR-M-S-92,2025,Management,2022-23,,,,,,243324938.0,197713390.0,20568866.0,45734221.0,56945268.0,7.0,6.0
IR-M-S-92,2025,Management,2021-22,,,,,,229037261.0,158507180.0,5061093.0,8587875.0,56858849.0,4.0,4.0
IR-M-S-331,2025,Management,2023-24,,,,,,99642132.0,216755645.0,4023774.0,6344000.0,1707400.0,5.0,5.0
IR-M-S-331,2025,Management,2022-23,,,,,,85544826.0,98268658.0,1898522.0,199000.0,2250000.0,11.0,1.0
IR-M-S-331,2025,Management,2021-22,,,,,,51409548.0,216203817.0,1711298.0,35015000.0,2330530.0,13.0,3.0
IR-M-U-0473,2025,Management,2023-24,4074186.0,636739.0,16192509.0,,,249377887.0,22741188.0,16192509.0,2400000.0,0.0,2.0,2.0
IR-M-U-0473,2025,Management,2022-23,6968.0,2305355.0,6585805.0,,,223369439.0,18192688.0,6585805.0,1789000.0,586200.0,6.0,6.0
IR-M-U-0473,2025,Management,2021-22,0.0,3111681.0,2339211.0,,,205134754.0,7626582.0,2339211.0,186000.0,701849.0,2.0,2.0
IR-M-U-0467,2025,Management,2023-24,18152802.0,2178000.0,301760.0,,,34172317.0,22526855.0,301760.0,4102320.0,0.0,1.0,1.0
IR-M-U-0467,2025,Management,2022-23,11718292.0,493000.0,0.0,,,33217324.0,19284255.0,0.0,1412906.0,600000.0,1.0,1.0
IR-M-U-0467,2025,Management,2021-22,12989605.0,1193000.0,341452.0,,,33518918.0,18548398.0,341452.0,0.0,50000.0,0.0,0.0
IR-M-U-0217,2025,Management,2023-24,27246292.0,10225790.0,27490505.0,,,488080197.0,28922131.0,27490505.0,5820900.0,4650032.0,13.0,8.0
IR-M-U-0217,2025,Management,2022-23,20556788.0,8665202.0,16582984.0,,,368884636.0,27730224.0,16582984.0,312000.0,3100743.0,3.0,2.0
IR-M-U-0217,2025,Management,2021-22,22268095.0,5867998.0,648618.0,,,296232386.0,26169344.0,648618.0,261073.0,2899806.0,1.0,1.0
IR-M-I-1066,2025,Management,2023-24,33637544.0,0.0,16437471.0,,,284614469.0,294916905.0,16437471.0,419066.0,21554441.0,2.0,2.0
IR-M-I-1066,2025,Management,2022-23,12359962.0,0.0,7081158.0,,,257971531.0,381828404.0,7081158.0,0.0,18283544.0,0.0,0.0
IR-M-I-1066,2025,Management,2021-22,34385444.0,3134810.0,7762097.0,,,203123936.0,173059216.0,7762097.0,403898.0,19172400.0,3.0,3.0
IR-M-U-0500,2025,Management,2023-24,3087500.0,750000.0,2030052.0,,,84030733.0,27386500.0,2030052.0,8400000.0,975000.0,8.0,3.0
IR-M-U-0500,2025,Management,2022-23,2045000.0,5680100.0,3756400.0,,,80953600.0,23455000.0,3756400.0,7800000.0,750000.0,14.0,2.0
IR-M-U-0500,2025,Management,2021-22,999397.0,3017800.0,1839000.0,,,74881262.0,5308200.0,1839000.0,7050000.0,750000.0,11.0,1.0
IR-M-S-354,2025,Management,2023-24,142058778.0,13604952.0,5873821.0,,,298036778.0,315286355.0,5873821.0,6408476.0,5953500.0,4.0,4.0
IR-M-S-354,2025,Management,2022-23,7373277.0,5326923.0,4141992.0,,,254343227.0,267162838.0,4141992.0,13372800.0,1055729.0,3.0,2.0
IR-M-S-354,2025,Management,2021-22,1499477.0,2142004.0,2421258.0,,,233197841.0,202494601.0,2421258.0,8750000.0,931990.0,3.0,3.0
IR-M-U-0410,2025,Management,2023-24,,,,,,24216915.0,1056328.0,758549.0,3565000.0,4714000.0,4.0,3.0
IR-M-U-0410,2025,Management,2022-23,,,,,,20824362.0,210372.0,686474.0,3945000.0,745000.0,6.0,5.0
IR-M-U-0410,2025,Management,2021-22,,,,,,20190821.0,10000.0,408076.0,1865000.0,0.0,4.0,2.0
IR-M-I-1441,2025,Management,2023-24,5494124.0,6491195.0,603051.0,,,64220212.0,17474141.0,603051.0,0.0,3050000.0,0.0,0.0
IR-M-I-1441,2025,Management,2022-23,3505196.0,2175000.0,139700.0,,,54746653.0,9974030.0,139700.0,0.0,0.0,0.0,0.0
IR-M-I-1441,2025,Management,2021-22,3087910.0,1969851.0,117830.0,,,43797322.0,7635394.0,117830.0,0.0,0.0,0.0,0.0
IR-M-S-16881,2025,Management,2023-24,85185032.0,7720803.0,16744792.0,,,188315055.0,180934171.0,16744792.0,436000.0,14697502.0,1.0,1.0
IR-M-S-16881,2025,Management,2022-23,5531087.0,6909130.0,21624873.0,,,160279690.0,152677254.0,21624873.0,0.0,1593000.0,0.0,0.0
IR-M-S-16881,2025,Management,2021-22,1793136.0,7446927.0,5077204.0,,,121730950.0,10348410.0,5077204.0,0.0,1150000.0,0.0,0.0
IR-M-S-220,2025,Management,2023-24,40452320.0,0.0,2492267.0,,,357960936.0,365158922.0,2492267.0,3414310.0,286770.0,2.0,2.0
IR-M-S-220,2025,Management,2022-23,32944517.0,0.0,702111.0,,,299833472.0,284643025.0,702111.0,1802397.0,163725.0,2.0,2.0
IR-M-S-220,2025,Management,2021-22,2183733.0,0.0,751862.0,,,264748171.0,145333942.0,751862.0,0.0,241100.0,0.0,0.0
IR-M-U-0363,2025,Management,2023-24,54862378.0,1713579.0,4241673.0,,,84649736.0,89996537.0,4241673.0,6752000.0,6550000.0,5.0,5.0
IR-M-U-0363,2025,Management,2022-23,50667294.0,1234670.0,1995842.0,,,83558876.0,88346765.0,1995842.0,5975000.0,6345000.0,5.0,5.0
IR-M-U-0363,2025,Management,2021-22,43433971.0,976123.0,1195553.0,,,81570387.0,83671410.0,1195553.0,5245000.0,5850000.0,4.0,4.0
IR-M-S-419,2025,Management,2023-24,32523000.0,5724000.0,22072000.0,,,136499000.0,157134000.0,22072000.0,2034000.0,1994000.0,2.0,2.0
IR-M-S-419,2025,Management,2022-23,11861000.0,5949000.0,11406000.0,,,113314000.0,132594000.0,11406000.0,235000.0,838000.0,2.0,2.0
IR-M-S-419,2025,Management,2021-22,1405000.0,3865000.0,3637000.0,,,104774000.0,104741000.0,3637000.0,250000.0,1313000.0,5.0,2.0
IR-M-U-0356,2025,Management,2023-24,,,,,,378850817.0,227938169.0,39039765.0,25030000.0,114092411.0,13.0,9.0
IR-M-U-0356,2025,Management,2022-23,,,,,,392541481.0,187136738.0,17790181.0,11390800.0,22064509.0,11.0,7.0
IR-M-U-0356,2025,Management,2021-22,,,,,,315168436.0,156254543.0,19759589.0,2230000.0,5180292.0,8.0,5.0
IR-M-U-0496,2025,Management,2023-24,31051776.0,25840286.0,245578.0,,,104867780.0,11166836.0,245578.0,750000.0,2000000.0,1.0,1.0
IR-M-U-0496,2025,Management,2022-23,31051776.0,25840286.0,163389.0,,,99418278.0,10966836.0,163389.0,316250.0,2000000.0,2.0,2.0
IR-M-U-0496,2025,Management,2021-22,31051776.0,25249963.0,100000.0,,,96753800.0,4559000.0,100000.0,88000.0,930000.0,1.0,1.0
IR-M-U-0020,2025,Management,2023-24,51756300.0,5129500.0,2440330.0,,,89916615.0,147184450.0,2440330.0,5082000.0,2624900.0,29.0,11.0
IR-M-U-0020,2025,Management,2022-23,35358530.0,0.0,3267888.0,,,84034465.0,125029213.0,3267888.0,4399050.0,1246000.0,31.0,10.0
IR-M-U-0020,2025,Management,2021-22,7588948.0,0.0,2762253.0,,,65425550.0,114758687.0,2762253.0,1139000.0,759322.0,6.0,5.0
IR-M-U-0213,2025,Management,2023-24,,,,,,267709820.0,78769352.0,8644413.0,3000000.0,28500000.0,3.0,3.0
IR-M-U-0213,2025,Management,2022-23,,,,,,218471097.0,75127800.0,11916100.0,2419500.0,1227769.0,3.0,3.0
IR-M-U-0213,2025,Management,2021-22,,,,,,183242500.0,100937000.0,896000.0,0.0,2000000.0,0.0,0.0
IR-M-I-1132,2025,Management,2023-24,5067284.0,6952224.0,3811040.0,,,118516434.0,92724084.0,3811040.0,0.0,0.0,0.0,0.0
IR-M-I-1132,2025,Management,2022-23,3062099.0,2987129.0,1900771.0,,,113675945.0,83686036.0,1900771.0,0.0,0.0,0.0,0.0
IR-M-I-1132,2025,Management,2021-22,1404874.0,5564521.0,1170319.0,,,110455887.0,65216078.0,1170319.0,0.0,0.0,0.0,0.0
IR-M-U-0223,2025,Management,2023-24,91134866.0,4829695.0,2649819.0,,,448278457.0,235388806.0,2649819.0,700000.0,24618840.0,1.0,1.0
IR-M-U-0223,2025,Management,2022-23,88971226.0,5465941.0,2193517.0,,,423554378.0,174903931.0,2193517.0,300000.0,11712000.0,1.0,1.0
IR-M-U-0223,2025,Management,2021-22,74867975.0,5159962.0,1892618.0,,,376759686.0,154734008.0,1892618.0,350000.0,11060000.0,1.0,1.0
IR-M-S-309,2025,Management,2023-24,27486553.0,9056778.0,28615311.0,,,88476030.0,141955688.0,28615311.0,600030.0,5216190.0,2.0,2.0
IR-M-S-309,2025,Management,2022-23,7999323.0,4742927.0,12826409.0,,,78805487.0,113449842.0,12826409.0,596490.0,953440.0,1.0,1.0
IR-M-S-309,2025,Management,2021-22,7941837.0,3715223.0,7239674.0,,,69483627.0,111025849.0,7239674.0,528640.0,0.0,1.0,1.0
IR-M-S-19472,2025,Management,2023-24,58650.0,11965460.0,4065929.0,,,431085204.0,406255550.0,4065929.0,986800.0,8773909.0,2.0,2.0
IR-M-S-19472,2025,Management,2022-23,2336073.0,5686720.0,17023409.0,,,464776446.0,342665762.0,17023409.0,4039869.0,8798419.0,4.0,4.0
IR-M-S-19472,2025,Management,2021-22,631321.0,3911951.0,743278.0,,,288701608.0,265253119.0,743278.0,384775.0,5584366.0,8.0,2.0
IR-M-U-0099,2025,Management,2023-24,8174250.0,3074500.0,1987493.0,,,68647778.0,8041350.0,1987493.0,3925000.0,1864500.0,5.0,2.0
IR-M-U-0099,2025,Management,2022-23,7497496.0,2410543.0,1684330.0,,,67575850.0,7547128.0,1684330.0,2100000.0,280000.0,4.0,3.0
IR-M-U-0099,2025,Management,2021-22,7129325.0,1523046.0,1302225.0,,,58623179.0,6923103.0,1302225.0,2184428.0,270000.0,7.0,4.0
IR-M-U-0735,2025,Management,2023-24,21412156.0,16054091.0,6575109.0,,,170986238.0,122934522.0,6575109.0,9561000.0,1673350.0,5.0,2.0
IR-M-U-0735,2025,Management,2022-23,10769008.0,8995958.0,6001889.0,,,133737028.0,96135741.0,6001889.0,6650000.0,4225000.0,5.0,3.0
IR-M-U-0735,2025,Management,2021-22,4521723.0,3896977.0,3357906.0,,,104954644.0,61147061.0,3357906.0,6750000.0,3411000.0,2.0,2.0
IR-M-U-0373,2025,Management,2023-24,19939152.0,1553189.0,1342281.0,,,109330137.0,111378225.0,1342281.0,0.0,4068552.0,0.0,0.0
IR-M-U-0373,2025,Management,2022-23,6375533.0,1081628.0,3546838.0,,,98501548.0,124884671.0,3546838.0,0.0,0.0,0.0,0.0
IR-M-U-0373,2025,Management,2021-22,17186365.0,1264733.0,5927375.0,,,66722763.0,38858994.0,5927375.0,0.0,0.0,0.0,0.0
IR-M-U-0498,2025,Management,2023-24,4708500.0,3291000.0,3425300.0,,,40152000.0,4785100.0,3425300.0,3125200.0,6791000.0,5.0,4.0
IR-M-U-0498,2025,Management,2022-23,3478285.0,2762420.0,2172830.0,,,31353883.0,3974900.0,2172830.0,2250700.0,2495100.0,5.0,3.0
IR-M-U-0498,2025,Management,2021-22,2293930.0,1538600.0,1705400.0,,,24202695.0,2663100.0,1705400.0,1350900.0,1310580.0,4.0,2.0
IR-M-C-36557,2025,Management,2023-24,,,,,,76173165.0,95639990.0,2775632.0,932000.0,259840.0,2.0,2.0
IR-M-C-36557,2025,Management,2022-23,,,,,,68493794.0,83093734.0,2160689.0,420000.0,109152.0,1.0,1.0
IR-M-C-36557,2025,Management,2021-22,,,,,,56039990.0,55126290.0,1183991.0,350000.0,407691.0,1.0,1.0
IR-M-U-0749,2025,Management,2023-24,32233333.0,0.0,2140430.0,,,25113817.0,37715844.0,2140430.0,1500000.0,1176580.0,1.0,1.0
IR-M-U-0749,2025,Management,2022-23,12724904.0,0.0,1675053.0,,,16336319.0,25597294.0,1675053.0,159500.0,1204682.0,4.0,4.0
IR-M-U-0749,2025,Management,2021-22,10390351.0,1921798.0,268060.0,,,15323781.0,26277981.0,268060.0,100000.0,550000.0,1.0,1.0
IR-M-U-0253,2025,Management,2023-24,3825042.0,285789.0,2830848.0,,,113897593.0,40429535.0,2830848.0,11259855.0,6747188.0,14.0,6.0
IR-M-U-0253,2025,Management,2022-23,7710217.0,1862749.0,2924515.0,,,111425885.0,29404879.0,2924515.0,2847431.0,2601784.0,5.0,4.0
IR-M-U-0253,2025,Management,2021-22,4054052.0,3376843.0,1908434.0,,,96370868.0,17788896.0,1908434.0,5562886.0,1398890.0,4.0,3.0
IR-M-U-0739,2025,Management,2023-24,8875571.0,2089010.0,1897581.0,,,27441860.0,19420687.0,1897581.0,34000000.0,1354000.0,12.0,6.0
IR-M-U-0739,2025,Management,2022-23,6014374.0,1845787.0,1502945.0,,,23385648.0,13632399.0,1502945.0,2378140.0,912000.0,9.0,4.0
IR-M-U-0739,2025,Management,2021-22,4905240.0,1400796.0,1036685.0,,,22890963.0,9668984.0,1036685.0,1674500.0,653600.0,3.0,2.0
IR-M-C-37013,2025,Management,2023-24,5766452.0,993755.0,1425191.0,,,49794895.0,54079263.0,1425191.0,940000.0,11940641.0,3.0,3.0
IR-M-C-37013,2025,Management,2022-23,2453072.0,680300.0,534505.0,,,43733550.0,35460189.0,534505.0,1050000.0,12348093.0,3.0,3.0
IR-M-C-37013,2025,Management,2021-22,661249.0,874822.0,5492907.0,,,41652013.0,17211039.0,5492907.0,600000.0,9584699.0,2.0,2.0
IR-M-U-0263,2025,Management,2023-24,17150547.0,16735704.0,989370.0,,,76476449.0,22343464.0,989370.0,1525000.0,1412002.0,3.0,2.0
IR-M-U-0263,2025,Management,2022-23,5325143.0,10073614.0,1025387.0,,,54425737.0,25254678.0,1025387.0,1014500.0,941322.0,4.0,2.0
IR-M-U-0263,2025,Management,2021-22,5694773.0,7424230.0,811000.0,,,52461235.0,22345322.0,811000.0,775000.0,918767.0,2.0,1.0
IR-M-S-78,2025,Management,2023-24,6416568.0,5801395.0,1518272.0,,,177432458.0,228471364.0,1518272.0,3800000.0,4295000.0,6.0,6.0
IR-M-S-78,2025,Management,2022-23,28973978.0,9482810.0,15717561.0,,,137668919.0,172585406.0,15717561.0,3700000.0,4006494.0,5.0,5.0
IR-M-S-78,2025,Management,2021-22,15627295.0,5041716.0,2765640.0,,,114643016.0,73115719.0,2765640.0,3416000.0,3602000.0,8.0,6.0
IR-M-U-0107,2025,Management,2023-24,1690586.0,1089663.0,171293.0,,,77121321.0,10254674.0,171293.0,8400000.0,3550000.0,5.0,4.0
IR-M-U-0107,2025,Management,2022-23,154106.0,1084479.0,159448.0,,,72974249.0,1410125.0,159448.0,4100000.0,1000000.0,5.0,3.0
IR-M-U-0107,2025,Management,2021-22,900940.0,542787.0,30000.0,,,63956930.0,10233460.0,30000.0,2500000.0,500000.0,5.0,3.0
IR-M-U-0439,2025,Management,2023-24,166654.0,2475231.0,375330.0,,,44121133.0,2333702.0,375330.0,0.0,80000.0,0.0,0.0
IR-M-U-0439,2025,Management,2022-23,314360.0,3073126.0,97264.0,,,40247348.0,1276290.0,97264.0,0.0,455625.0,0.0,0.0
IR-M-U-0439,2025,Management,2021-22,1897699.0,558323.0,46492.0,,,36046035.0,2413347.0,46492.0,1012500.0,0.0,1.0,1.0
IR-M-U-0147,2025,Management,2023-24,3552243.0,0.0,467225.0,,,82094347.0,26017493.0,467225.0,0.0,1315995.0,0.0,0.0
IR-M-U-0147,2025,Management,2022-23,4208100.0,25731.0,217047.0,,,75881591.0,21949710.0,217047.0,338000.0,446040.0,2.0,1.0
IR-M-U-0147,2025,Management,2021-22,1129438.0,1287287.0,290763.0,,,66457838.0,14396567.0,290763.0,300000.0,860000.0,1.0,1.0
IR-M-C-32855,2025,Management,2023-24,9387222.0,8132916.0,10260244.0,,,164182887.0,135846219.0,10260244.0,2440000.0,3566000.0,3.0,3.0
IR-M-C-32855,2025,Management,2022-23,2349903.0,7413122.0,6450765.0,,,126194809.0,79226693.0,6450765.0,2400000.0,4083000.0,4.0,4.0
IR-M-C-32855,2025,Management,2021-22,9006704.0,2340531.0,3494091.0,,,83858195.0,87352287.0,3494091.0,4091595.0,3865000.0,5.0,5.0
IR-M-S-164,2025,Management,2023-24,,,,,,85037332.0,88423680.0,3013678.0,4278076.0,22096847.0,27.0,9.0
IR-M-S-164,2025,Management,2022-23,,,,,,69151169.0,75290652.0,1101412.0,1674669.0,26569160.0,2.0,2.0
IR-M-S-164,2025,Management,2021-22,,,,,,45289620.0,28942497.0,95673.0,560683.0,3468503.0,3.0,3.0
IR-M-U-0078,2025,Management,2023-24,0.0,0.0,114171.0,,,78972923.0,145775.0,114171.0,0.0,0.0,0.0,0.0
IR-M-U-0078,2025,Management,2022-23,517013.0,0.0,0.0,,,65874464.0,100000.0,0.0,0.0,0.0,0.0,0.0
IR-M-U-0078,2025,Management,2021-22,0.0,0.0,0.0,,,70707431.0,38820.0,0.0,0.0,0.0,0.0,0.0
IR-M-U-0267,2025,Management,2023-24,10195561.0,17128032.0,19153534.0,,,135159556.0,80813823.0,19153534.0,8613765.0,17073227.0,23.0,14.0
IR-M-U-0267,2025,Management,2022-23,3925502.0,13180969.0,11127464.0,,,84660426.0,86560328.0,11127464.0,11892100.0,5377464.0,21.0,14.0
IR-M-U-0267,2025,Management,2021-22,1328077.0,3175769.0,2398638.0,,,82834836.0,89396343.0,2398638.0,7932855.0,763000.0,18.0,9.0
IR-M-I-1124,2025,Management,2023-24,4826905.0,1027576.0,2047359.0,,,149697922.0,95947523.0,2047359.0,0.0,2260307.0,0.0,0.0
IR-M-I-1124,2025,Management,2022-23,2158560.0,6115559.0,1845155.0,,,145194586.0,68573165.0,1845155.0,6797000.0,8808657.0,2.0,2.0
IR-M-I-1124,2025,Management,2021-22,48789.0,4780360.0,1929796.0,,,144218051.0,58679721.0,1929796.0,7267000.0,9005900.0,4.0,4.0
IR-M-S-14553,2025,Management,2023-24,18533566.0,0.0,39455267.0,,,132986011.0,47972731.0,39455267.0,49783076.0,16402373.0,15.0,9.0
IR-M-S-14553,2025,Management,2022-23,43501743.0,0.0,33091594.0,,,128755323.0,39439900.0,33091594.0,37047199.0,5652186.0,14.0,10.0
IR-M-S-14553,2025,Management,2021-22,45739306.0,45739306.0,23591244.0,,,95560261.0,35999868.0,23591244.0,28311232.0,5756152.0,10.0,8.0
IR-M-N-4,2025,Management,2023-24,21113831.0,23267279.0,5786518.0,,,62460856.0,65924732.0,5786518.0,0.0,255000.0,0.0,0.0
IR-M-N-4,2025,Management,2022-23,8540749.0,20053174.0,5747363.0,,,54040197.0,57975492.0,5747363.0,2960000.0,7640000.0,15.0,1.0
IR-M-N-4,2025,Management,2021-22,14574429.0,4200951.0,4481542.0,,,52716034.0,43788924.0,4481542.0,0.0,4293000.0,0.0,0.0
IR-M-U-0202,2025,Management,2023-24,,,,,,93130387.0,32340980.0,367221.0,9050000.0,2431809.0,2.0,2.0
IR-M-U-0202,2025,Management,2022-23,,,,,,77816402.0,27346410.0,455061.0,0.0,2164733.0,0.0,0.0
IR-M-U-0202,2025,Management,2021-22,,,,,,65353004.0,21358154.0,15000.0,1220000.0,0.0,2.0,2.0
IR-M-U-0395,2025,Management,2023-24,,,,,,44192518.0,8558890.0,0.0,17471760.0,0.0,3.0,3.0
IR-M-U-0395,2025,Management,2022-23,,,,,,38110899.0,6123991.0,0.0,1675000.0,100000.0,3.0,3.0
IR-M-U-0395,2025,Management,2021-22,,,,,,25415976.0,3626786.0,0.0,1864000.0,0.0,1.0,1.0
IR-M-I-1048,2025,Management,2023-24,8429855.0,9589738.0,10909407.0,,,191736360.0,146172965.0,10909407.0,0.0,1369000.0,0.0,0.0
IR-M-I-1048,2025,Management,2022-23,2166598.0,4831137.0,11183006.0,,,177433149.0,100268924.0,11183006.0,2300000.0,1935000.0,4.0,4.0
IR-M-I-1048,2025,Management,2021-22,2296933.0,3318071.0,6962621.0,,,161279935.0,96153702.0,6962621.0,2015000.0,1619000.0,4.0,3.0
IR-M-U-0524,2025,Management,2023-24,3265000.0,5556800.0,1427311.0,,,91007116.0,2100000.0,1427311.0,2235400.0,625000.0,4.0,2.0
IR-M-U-0524,2025,Management,2022-23,2892000.0,5429724.0,988790.0,,,79095255.0,1860000.0,988790.0,1975000.0,435600.0,3.0,2.0
IR-M-U-0524,2025,Management,2021-22,2500000.0,2425000.0,607600.0,,,64140850.0,1600250.0,607600.0,1845000.0,350000.0,3.0,2.0
